wavenumber / cm-1,Absorbance
1490.584,-0.000328168
1490.464,-0.0003177055
1490.343,-0.0003059182
1490.223,-0.0002873427
1490.102,-0.0002597594
1489.981,-0.000222968
1489.861,-0.0001804436
1489.74,-0.0001360271
1489.62,-0.00009296416
1489.499,-0.00005291184
1489.379,-0.00001510886
1489.258,0.00002160393
1489.138,0.00005825355
1489.017,0.00009411087
1488.897,0.0001260933
1488.776,0.0001496591
1488.656,0.0001601332
1488.535,0.0001531062
1488.415,0.0001271208
1488.294,0.00008360523
1488.173,0.00002750212
1488.053,-0.00003260267
1487.932,-0.0000870344
1487.812,-0.0001256261
1487.691,-0.0001416912
1487.571,-0.0001336422
1487.45,-0.0001079373
1487.33,-0.00007676479
1487.209,-0.00005539658
1487.089,-0.00005658925
1486.968,-0.00008468235
1486.848,-0.0001347352
1486.727,-0.0001937909
1486.607,-0.0002463149
1486.486,-0.0002788659
1486.366,-0.0002844951
1486.245,-0.0002645941
1486.125,-0.0002275381
1486.004,-0.0001870014
1485.883,-0.0001553377
1485.763,-0.0001413268
1485.642,-0.0001472558
1485.522,-0.0001697125
1485.401,-0.0002009777
1485.281,-0.0002327705
1485.16,-0.0002592958
1485.04,-0.0002784024
1484.919,-0.0002916473
1484.799,-0.0003029051
1484.678,-0.0003164804
1484.558,-0.0003348229
1484.437,-0.0003574023
1484.317,-0.0003805764
1484.196,-0.0003985521
1484.075,-0.0004058018
1483.955,-0.0003981549
1483.834,-0.0003746175
1483.714,-0.0003381006
1483.593,-0.0002947929
1483.473,-0.0002520437
1483.352,-0.00021704
1483.232,-0.0001948176
1483.111,-0.0001869683
1482.991,-0.0001911082
1482.87,-0.0002026999
1482.75,-0.0002162452
1482.629,-0.0002270745
1482.509,-0.0002322738
1482.388,-0.0002313465
1482.268,-0.0002257167
1482.147,-0.0002180997
1482.026,-0.0002116087
1481.906,-0.000209158
1481.785,-0.0002138607
1481.665,-0.0002272732
1481.544,-0.0002504874
1481.424,-0.0002825745
1481.303,-0.000321182
1481.183,-0.0003617724
1481.062,-0.0003989824
1480.942,-0.0004277816
1480.821,-0.0004444313
1480.701,-0.0004474434
1480.58,-0.0004370499
1480.46,-0.0004149712
1480.339,-0.0003831586
1480.219,-0.0003432655
1480.098,-0.0002968458
1479.978,-0.0002454207
1479.857,-0.0001913069
1479.736,-0.0001387432
1479.616,-0.00009269915
1479.495,-0.0000579807
1479.375,-0.00003830126
1479.254,-0.00003369601
1479.134,-0.000041018
1479.013,-0.00005377322
1478.893,-0.00006526915
1478.772,-0.00006894647
1478.652,-0.00006139304
1478.531,-0.00004277394
1478.411,-0.00001650044
1478.29,0.00001096751
1478.17,0.00003300276
1478.049,0.00004271188
1477.928,0.00003479213
1477.808,0.000006825666
1477.688,-0.00004068669
1477.567,-0.0001035315
1477.446,-0.0001749456
1477.326,-0.0002452883
1477.205,-0.000305554
1477.085,-0.0003486951
1476.964,-0.0003709428
1476.844,-0.0003726643
1476.723,-0.0003574354
1476.603,-0.0003309492
1476.482,-0.0002983689
1476.362,-0.0002625741
1476.241,-0.0002239946
1476.121,-0.0001816359
1476,-0.0001352652
1475.88,-0.00008723317
1475.759,-0.00004317151
1475.638,-0.000009774431
1475.518,0.000007355819
1475.397,0.000006461186
1475.277,-0.00001040396
1475.156,-0.00003720793
1475.036,-0.00006755505
1474.915,-0.00009660811
1474.795,-0.0001233074
1474.674,-0.0001508
1474.554,-0.0001843849
1474.433,-0.0002288628
1474.313,-0.0002854884
1474.192,-0.0003506154
1474.072,-0.0004153684
1473.951,-0.0004693219
1473.831,-0.0005016908
1473.71,-0.0005057285
1473.589,-0.0004823624
1473.469,-0.000439698
1473.348,-0.000390541
1473.228,-0.0003460466
1473.107,-0.0003117126
1472.987,-0.0002848593
1472.866,-0.0002576401
1472.746,-0.0002203848
1472.625,-0.000165473
1472.505,-0.00008965145
1472.384,0.000004208043
1472.264,0.0001076327
1472.143,0.0002077007
1472.023,0.0002894892
1471.902,0.0003426417
1471.781,0.000364528
1471.661,0.0003619745
1471.54,0.0003463225
1471.42,0.0003302068
1471.299,0.0003232434
1471.179,0.0003290131
1471.058,0.0003461235
1470.938,0.0003685074
1470.817,0.0003881399
1470.697,0.0003960661
1470.576,0.0003857852
1470.456,0.0003537505
1470.335,0.0003008287
1470.215,0.0002321991
1470.094,0.0001551613
1469.974,0.00007903187
1469.853,0.00001252485
1469.733,-0.0000386657
1469.612,-0.00007225932
1469.491,-0.00009071152
1469.371,-0.00009919199
1469.25,-0.0001064797
1469.13,-0.000121088
1469.009,-0.0001492432
1468.889,-0.0001936253
1468.768,-0.0002516464
1468.648,-0.0003171426
1468.527,-0.0003802123
1468.407,-0.0004316545
1468.286,-0.000464291
1468.166,-0.0004744852
1468.045,-0.000463629
1467.925,-0.0004365203
1467.804,-0.0004011342
1467.684,-0.0003652154
1467.563,-0.000335452
1467.443,-0.0003168777
1467.322,-0.0003118119
1467.201,-0.0003200232
1467.081,-0.0003392263
1466.96,-0.0003653479
1466.84,-0.0003925603
1466.719,-0.0004143422
1466.599,-0.0004250011
1466.478,-0.0004200689
1466.358,-0.0003993797
1466.237,-0.0003659769
1466.117,-0.000327539
1465.996,-0.0002941638
1465.876,-0.0002749255
1465.755,-0.0002768791
1465.635,-0.0003015807
1465.514,-0.0003449871
1465.393,-0.0003973273
1465.273,-0.0004445306
1465.152,-0.0004718374
1465.032,-0.0004661776
1464.911,-0.0004220882
1464.791,-0.000344358
1464.67,-0.00024807
1464.55,-0.0001522242
1464.429,-0.00007444581
1464.309,-0.00002514801
1464.188,-0.000006262288
1464.068,-0.00001222629
1463.947,-0.00003256954
1463.827,-0.00005622482
1463.706,-0.00007295503
1463.586,-0.00007649976
1463.465,-0.00006573296
1463.344,-0.00004360221
1463.224,-0.00001616911
1463.103,0.000009608978
1462.983,0.00002776721
1462.862,0.00003462645
1462.742,0.00002942402
1462.621,0.00001381711
1462.501,-0.000008946098
1462.38,-0.00003468995
1462.26,-0.0000588752
1462.139,-0.00007746048
1462.019,-0.00008723317
1461.898,-0.00008660374
1461.778,-0.00007580407
1461.657,-0.0000574175
1461.536,-0.00003545198
1461.416,-0.00001437994
1461.296,0.000002650731
1461.175,0.00001520879
1461.054,0.00002551396
1460.934,0.0000376419
1460.813,0.00005590072
1460.693,0.00008221333
1460.572,0.0001150235
1460.452,0.0001490625
1460.331,0.0001775353
1460.211,0.0001939437
1460.09,0.0001947393
1459.97,0.000179922
1459.849,0.0001534377
1459.729,0.0001206578
1459.608,0.00008715127
1459.488,0.00005643093
1459.367,0.00003035184
1459.246,0.00000990719
1459.126,-0.000003677863
1459.005,-0.00000808463
1458.885,-9.940211e-8
1458.764,0.00002246546
1458.644,0.00005848552
1458.523,0.0001019323
1458.403,0.0001417706
1458.282,0.0001642102
1458.162,0.0001583765
1458.041,0.0001194315
1457.921,0.00005248749
1457.8,-0.00003101235
1457.68,-0.0001151255
1457.559,-0.000185511
1457.439,-0.0002307504
1457.318,-0.000242639
1457.198,-0.00021704
1457.077,-0.0001528536
1456.956,-0.00005503215
1456.836,0.00006468246
1456.715,0.0001877781
1456.595,0.0002927716
1456.474,0.0003640305
1456.354,0.0003956018
1456.233,0.0003911578
1456.113,0.000358791
1455.992,0.000308687
1455.872,0.0002498694
1455.751,0.0001897338
1455.631,0.0001341804
1455.51,0.00008804606
1455.39,0.00005417753
1455.269,0.00003416254
1455.149,0.00002842994
1455.028,0.00003578624
1454.907,0.00005377988
1454.787,0.00007913129
1454.666,0.000107931
1454.546,0.000135904
1454.425,0.000159404
1454.305,0.00017611
1454.184,0.0001847947
1454.064,0.0001858555
1453.943,0.0001804855
1453.823,0.0001696794
1453.702,0.0001540343
1453.582,0.0001332524
1453.461,0.0001063402
1453.341,0.00007290101
1453.22,0.00003320158
1453.099,-0.0000108347
1452.979,-0.00005615857
1452.858,-0.000099457
1452.738,-0.0001374182
1452.617,-0.0001682221
1452.497,-0.000191042
1452.376,-0.0002067403
1452.256,-0.0002160465
1452.135,-0.0002210141
1452.015,-0.000222703
1451.894,-0.0002226699
1451.774,-0.0002216433
1451.653,-0.0002201861
1451.533,-0.0002178679
1451.412,-0.00021396
1451.292,-0.0002069722
1451.171,-0.0001955131
1451.051,-0.0001791851
1450.93,-0.0001593124
1450.809,-0.0001388757
1450.689,-0.0001230424
1450.568,-0.0001170799
1450.448,-0.0001248642
1450.327,-0.0001477196
1450.207,-0.0001839212
1450.086,-0.0002279355
1449.966,-0.0002731705
1449.845,-0.0003125403
1449.725,-0.0003414114
1449.604,-0.0003577665
1449.484,-0.0003627656
1449.363,-0.0003597198
1449.243,-0.0003528998
1449.122,-0.000345583
1449.001,-0.0003393918
1448.881,-0.000333333
1448.76,-0.0003248571
1448.64,-0.0003099577
1448.519,-0.0002848593
1448.399,-0.0002469772
1448.278,-0.0001962086
1448.158,-0.0001349009
1448.037,-0.00006831701
1447.917,-0.000003313391
1447.796,0.00005315025
1447.676,0.00009626505
1447.555,0.0001233093
1447.435,0.0001349759
1447.314,0.0001327884
1447.194,0.0001195972
1447.073,0.0000978227
1446.953,0.0000694545
1446.832,0.00003671407
1446.711,0.000002319389
1446.591,-0.00003121114
1446.47,-0.00006149242
1446.35,-0.00008713378
1446.229,-0.0001084011
1446.109,-0.0001276136
1445.988,-0.0001476864
1445.868,-0.0001713355
1445.747,-0.0001990568
1445.627,-0.0002288628
1445.506,-0.0002565474
1445.386,-0.0002760182
1445.265,-0.0002820778
1445.145,-0.0002719784
1445.024,-0.0002457519
1444.904,-0.0002070384
1444.783,-0.0001612997
1444.662,-0.0001151255
1444.542,-0.00007461145
1444.421,-0.000044563
1444.301,-0.00002832868
1444.18,-0.00002750038
1444.06,-0.0000419788
1443.939,-0.00006917836
1443.819,-0.0001039953
1443.698,-0.0001393063
1443.578,-0.0001665329
1443.457,-0.0001783239
1443.337,-0.0001704081
1443.216,-0.0001431817
1443.096,-0.0001017096
1442.975,-0.00005506528
1442.854,-0.00001249135
1442.734,0.00001888681
1442.614,0.00003601819
1442.493,0.00004118756
1442.372,0.0000396964
1442.252,0.00003817209
1442.131,0.00004125384
1442.011,0.0000503998
1441.89,0.00006335691
1441.77,0.00007571788
1441.649,0.00008294242
1441.529,0.00008171623
1441.408,0.00007200624
1441.288,0.00005616583
1441.167,0.00003876856
1441.047,0.00002491751
1440.926,0.00001905249
1440.806,0.00002445361
1440.685,0.00004211541
1440.564,0.00007061438
1440.444,0.0001062076
1440.323,0.0001433947
1440.203,0.0001754802
1440.082,0.0001960321
1439.962,0.0002008387
1439.841,0.0001893029
1439.721,0.0001654035
1439.6,0.0001361691
1439.48,0.0001113778
1439.359,0.0000999769
1439.239,0.0001075996
1439.118,0.0001348102
1438.998,0.0001769387
1438.877,0.0002254362
1438.757,0.000269397
1438.636,0.0002988724
1438.516,0.0003073938
1438.395,0.0002925395
1438.274,0.0002563343
1438.154,0.0002037559
1438.033,0.0001416048
1437.913,0.00007638067
1437.792,0.00001262425
1437.672,-0.00004674961
1437.551,-0.0001009808
1437.431,-0.0001498063
1437.31,-0.0001923336
1437.19,-0.0002261803
1437.069,-0.0002467122
1436.949,-0.0002473083
1436.828,-0.0002226699
1436.708,-0.0001711698
1436.587,-0.00009872822
1436.466,-0.00001712996
1436.346,0.00005987734
1436.225,0.0001217184
1436.105,0.0001643428
1435.984,0.0001887394
1435.864,0.0001991481
1435.743,0.0002003746
1435.623,0.0001961978
1435.502,0.0001889051
1435.382,0.0001785629
1435.261,0.0001641771
1435.141,0.0001447205
1435.02,0.0001193321
1434.9,0.00008874202
1434.779,0.0000541444
1434.659,0.00001693182
1434.538,-0.00002173539
1434.417,-0.000061128
1434.297,-0.0001006827
1434.176,-0.0001399688
1434.056,-0.0001777609
1433.935,-0.000212536
1433.815,-0.0002428046
1433.694,-0.0002671107
1433.574,-0.0002850249
1433.453,-0.0002966471
1433.333,-0.0003021767
1433.212,-0.000301978
1433.092,-0.0002960842
1432.971,-0.0002844951
1432.851,-0.000267475
1432.73,-0.0002468778
1432.609,-0.000224955
1432.489,-0.0002044552
1432.369,-0.0001869683
1432.248,-0.0001730246
1432.127,-0.0001603723
1432.007,-0.0001460303
1431.886,-0.0001270836
1431.766,-0.0001019415
1431.645,-0.0000719943
1431.525,-0.00004022286
1431.404,-0.00001056963
1431.284,0.00001381711
1431.163,0.00003197552
1431.043,0.00004493208
1430.922,0.00005470774
1430.802,0.00006279354
1430.681,0.00006928881
1430.561,0.0000718074
1430.44,0.00006763184
1430.319,0.00005384615
1430.199,0.00003051752
1430.078,-3.644743e-7
1429.958,-0.00003396106
1429.837,-0.00006626303
1429.717,-0.00009462051
1429.596,-0.0001195312
1429.476,-0.0001432811
1429.355,-0.0001682221
1429.235,-0.0001943539
1429.114,-0.000219027
1428.994,-0.0002379366
1428.873,-0.0002459506
1428.753,-0.0002407183
1428.632,-0.0002230673
1428.512,-0.0001972684
1428.391,-0.0001688514
1428.271,-0.0001431155
1428.15,-0.0001223799
1428.029,-0.000106016
1427.909,-0.00009091029
1427.788,-0.00007388262
1427.668,-0.00005347505
1427.547,-0.00003101235
1427.427,-0.0000101389
1427.306,0.000004439984
1427.186,0.000008946283
1427.065,0.000001192827
1426.945,-0.00001795828
1426.824,-0.00004539126
1426.704,-0.00007676479
1426.583,-0.0001072748
1426.463,-0.0001321516
1426.342,-0.0001470571
1426.222,-0.0001499057
1426.101,-0.000139505
1425.98,-0.000117908
1425.86,-0.00008928706
1425.739,-0.00006020038
1425.619,-0.0000372742
1425.498,-0.00002551246
1425.378,-0.00002667208
1425.257,-0.00003883136
1425.137,-0.00005685429
1425.016,-0.00007500899
1424.896,-0.00008905517
1424.775,-0.00009737002
1424.655,-0.0001015771
1424.534,-0.0001047572
1424.414,-0.0001092623
1424.293,-0.0001153905
1424.172,-0.0001198955
1424.052,-0.0001178087
1423.931,-0.0001038297
1423.811,-0.00007547278
1423.69,-0.00003376227
1423.57,0.00001650106
1423.449,0.00006872544
1423.329,0.0001165149
1423.208,0.0001556916
1423.088,0.0001842312
1422.967,0.0002016011
1422.847,0.0002080985
1422.726,0.0002032255
1422.606,0.0001858886
1422.485,0.0001554265
1422.365,0.0001122395
1422.244,0.00005888318
1422.124,-1.988042e-7
1422.003,-0.00005897459
1421.882,-0.0001108855
1421.762,-0.0001506675
1421.641,-0.0001753099
1421.521,-0.0001842193
1421.4,-0.000179715
1421.28,-0.000166566
1421.159,-0.0001517605
1421.039,-0.0001420555
1420.918,-0.0001438442
1420.798,-0.0001608691
1420.677,-0.0001934266
1420.557,-0.0002375723
1420.436,-0.000285952
1420.316,-0.0003306512
1420.195,-0.0003643216
1420.075,-0.0003819006
1419.954,-0.0003820662
1419.833,-0.0003662417
1419.713,-0.0003382
1419.592,-0.0003010178
1419.472,-0.0002570772
1419.351,-0.0002067734
1419.231,-0.0001493426
1419.11,-0.00008524552
1418.99,-0.00001766008
1418.869,0.00004718544
1418.749,0.00010233
1418.628,0.0001419363
1418.508,0.0001635473
1418.387,0.0001674917
1418.267,0.0001568186
1418.146,0.0001358708
1418.026,0.000108627
1417.905,0.00007770627
1417.785,0.00004436875
1417.664,0.000009178226
1417.543,-0.00002706967
1417.423,-0.00006222127
1417.302,-0.00009269915
1417.182,-0.0001151918
1417.061,-0.0001273486
1416.941,-0.0001294685
1416.82,-0.0001244999
1416.7,-0.0001174112
1416.579,-0.0001135355
1416.459,-0.0001173449
1416.338,-0.0001312241
1416.218,-0.0001557021
1416.097,-0.000189121
1415.977,-0.0002285647
1415.856,-0.0002705214
1415.735,-0.0003111497
1415.615,-0.0003466756
1415.494,-0.0003733264
1415.374,-0.0003886871
1415.253,-0.0003906403
1415.133,-0.0003796826
1415.012,-0.0003582631
1414.892,-0.0003312141
1414.771,-0.0003048918
1414.651,-0.0002851573
1414.53,-0.0002772103
1414.41,-0.0002831375
1414.289,-0.0003020774
1414.169,-0.0003299228
1414.048,-0.0003602826
1413.928,-0.0003855753
1413.807,-0.0003988169
1413.687,-0.0003953741
1413.566,-0.0003734257
1413.445,-0.0003352533
1413.325,-0.0002858527
1413.204,-0.0002320751
1413.084,-0.0001808411
1412.963,-0.0001371864
1412.843,-0.0001028028
1412.722,-0.00007649976
1412.602,-0.0000551978
1412.481,-0.00003515379
1412.361,-0.00001398234
1412.24,0.000007919108
1412.12,0.00002799917
1411.999,0.00004271188
1411.879,0.00004904115
1411.758,0.00004592621
1411.637,0.00003555428
1411.517,0.00002170334
1411.396,0.000009045687
1411.276,7.620836e-7
1411.155,-0.000002485046
1411.035,-0.000002286243
1410.914,-0.000002120573
1410.794,-0.000005069478
1410.673,-0.00001285582
1410.553,-0.00002475042
1410.432,-0.00003836752
1410.312,-0.00005082464
1410.191,-0.00006036602
1410.071,-0.00006738941
1409.95,-0.00007507524
1409.83,-0.00008842575
1409.709,-0.0001119786
1409.589,-0.0001486801
1409.468,-0.0001977652
1409.347,-0.0002547923
1409.227,-0.0003121761
1409.106,-0.0003611103
1408.986,-0.0003944141
1408.865,-0.000407821
1408.745,-0.0004014983
1408.624,-0.0003798812
1408.504,-0.0003500525
1408.383,-0.0003188974
1408.263,-0.0002924751
1408.142,-0.0002730711
1408.022,-0.0002601237
1407.901,-0.0002512821
1407.781,-0.0002445597
1407.66,-0.0002395262
1407.54,-0.0002387976
1407.419,-0.0002462155
1407.298,-0.0002656206
1407.178,-0.0002978391
1407.057,-0.0003398885
1406.937,-0.0003842842
1406.816,-0.0004209627
1406.696,-0.0004406248
1406.575,-0.0004378775
1406.455,-0.0004130843
1406.334,-0.0003726974
1406.214,-0.000327241
1406.093,-0.0002885679
1405.973,-0.000265455
1405.852,-0.0002617794
1405.732,-0.0002749917
1405.611,-0.0002976405
1405.49,-0.0003195596
1405.37,-0.0003308499
1405.25,-0.0003246916
1405.129,-0.0002991967
1405.008,-0.0002585673
1404.888,-0.0002110126
1404.767,-0.0001673609
1404.647,-0.0001368551
1404.526,-0.0001248642
1404.406,-0.0001310254
1404.285,-0.0001503362
1404.165,-0.0001746807
1404.044,-0.0001947845
1403.924,-0.0002029648
1403.803,-0.0001951819
1403.683,-0.0001716335
1403.562,-0.0001361927
1403.442,-0.0000953493
1403.321,-0.00005652299
1403.2,-0.00002567812
1403.08,-0.000005732151
1402.959,0.000003114611
1402.839,0.000003479088
1402.718,-3.976083e-7
1402.598,-0.000003412793
1402.477,-0.000001457895
1402.357,0.000008979418
1402.236,0.00002902639
1402.116,0.00005792216
1401.995,0.00009271894
1401.875,0.0001285791
1401.754,0.0001601001
1401.634,0.0001817451
1401.513,0.0001898001
1401.393,0.0001829053
1401.272,0.0001628843
1401.151,0.0001337164
1401.031,0.00010001
1400.91,0.00006597488
1400.79,0.0000341294
1400.669,0.000004439984
1400.549,-0.00002395525
1400.428,-0.00005248115
1400.308,-0.00008100517
1400.187,-0.0001085667
1400.067,-0.0001323172
1399.946,-0.0001498394
1399.826,-0.0001593124
1399.705,-0.0001608691
1399.585,-0.0001560664
1399.464,-0.0001476202
1399.344,-0.0001384782
1399.223,-0.0001299654
1399.102,-0.0001229761
1398.982,-0.0001170468
1398.861,-0.0001124424
1398.741,-0.0001103223
1398.62,-0.000113403
1398.5,-0.0001248642
1398.379,-0.000147024
1398.259,-0.0001807417
1398.138,-0.0002245245
1398.018,-0.000273899
1397.897,-0.0003234996
1397.777,-0.000367566
1397.656,-0.0004016307
1397.536,-0.0004237432
1397.415,-0.0004344019
1397.295,-0.0004362555
1397.174,-0.0004330778
1397.053,-0.0004277816
1396.933,-0.0004219557
1396.812,-0.0004156333
1396.692,-0.0004068941
1396.571,-0.0003930237
1396.451,-0.0003712076
1396.33,-0.0003398885
1396.21,-0.0002991967
1396.089,-0.0002520437
1395.969,-0.0002038259
1395.848,-0.0001612003
1395.728,-0.0001305948
1395.607,-0.0001167818
1395.487,-0.000120823
1395.366,-0.0001402338
1395.245,-0.0001689507
1395.125,-0.0001991562
1395.005,-0.0002226699
1394.884,-0.0002316777
1394.763,-0.0002206498
1394.643,-0.0001882931
1394.522,-0.0001378489
1394.402,-0.00007759299
1394.281,-0.00001921732
1394.161,0.00002524887
1394.04,0.00004837839
1393.92,0.00004754995
1393.799,0.00002687254
1393.679,-0.000006726158
1393.558,-0.00004443048
1393.438,-0.00007832181
1393.317,-0.0001037965
1393.197,-0.0001201605
1393.076,-0.0001297666
1392.955,-0.0001371201
1392.835,-0.0001462953
1392.714,-0.0001596436
1392.594,-0.000176966
1392.473,-0.0001957449
1392.353,-0.0002127347
1392.232,-0.0002257167
1392.112,-0.0002338965
1391.991,-0.0002386983
1391.871,-0.0002419105
1391.75,-0.000245487
1391.63,-0.0002503549
1391.509,-0.0002559844
1391.389,-0.0002616138
1391.268,-0.0002668127
1391.148,-0.0002722433
1391.027,-0.0002794951
1390.906,-0.0002903559
1390.786,-0.0003054878
1390.665,-0.0003244267
1390.545,-0.0003448547
1390.424,-0.0003642554
1390.304,-0.0003800468
1390.183,-0.0003912692
1390.063,-0.0003987176
1389.942,-0.0004040473
1389.822,-0.0004088141
1389.701,-0.0004141436
1389.581,-0.0004196055
1389.46,-0.0004240743
1389.34,-0.00042659
1389.219,-0.0004263914
1389.099,-0.0004241074
1388.978,-0.0004205324
1388.858,-0.0004167256
1388.737,-0.000412985
1388.616,-0.0004090789
1388.496,-0.0004040473
1388.375,-0.0003970293
1388.255,-0.0003881243
1388.134,-0.0003777625
1388.014,-0.0003667383
1387.893,-0.0003552835
1387.773,-0.0003429675
1387.652,-0.0003280687
1387.532,-0.0003086002
1387.411,-0.0002829388
1387.291,-0.0002512159
1387.17,-0.0002152516
1387.05,-0.0001782577
1386.929,-0.0001436454
1386.808,-0.0001146949
1386.688,-0.00009332856
1386.568,-0.00008097204
1386.447,-0.00007746048
1386.326,-0.00008170085
1386.206,-0.00009137407
1386.085,-0.0001028028
1385.965,-0.0001125749
1385.844,-0.0001176099
1385.724,-0.0001164174
1385.603,-0.0001098586
1385.483,-0.0001007489
1385.362,-0.00009359358
1385.242,-0.00009203661
1385.121,-0.00009813194
1385.001,-0.0001108192
1384.88,-0.0001272823
1384.76,-0.0001428174
1384.639,-0.0001537479
1384.518,-0.0001580869
1384.398,-0.0001560995
1384.277,-0.0001489782
1384.157,-0.0001379482
1384.036,-0.0001224793
1383.916,-0.0001009808
1383.795,-0.00007139798
1383.675,-0.00003343096
1383.554,0.00001007286
1383.434,0.00005334908
1383.313,0.00008860946
1383.193,0.0001098864
1383.072,0.0001150235
1382.952,0.0001074338
1382.831,0.00009457485
1382.711,0.00008585878
1382.59,0.00008887459
1382.469,0.0001064396
1382.349,0.0001361691
1382.228,0.0001706075
1382.108,0.0002017337
1381.987,0.0002223532
1381.867,0.0002285856
1381.746,0.000220331
1381.626,0.000200673
1381.505,0.0001740217
1381.385,0.0001445879
1381.264,0.0001166475
1381.144,0.00009321605
1381.023,0.00007707661
1380.903,0.00006952078
1380.782,0.00007028299
1380.661,0.00007641382
1380.541,0.00008324068
1380.42,0.00008476515
1380.3,0.00007648009
1380.179,0.0000570937
1380.059,0.00002952343
1379.938,-2.650722e-7
1379.818,-0.00002468416
1379.697,-0.00003873196
1379.577,-0.00004207819
1379.456,-0.00003929519
1379.336,-0.00003826813
1379.215,-0.00004691527
1379.095,-0.00006931088
1378.974,-0.0001046247
1378.854,-0.0001465934
1378.733,-0.0001859084
1378.613,-0.0002149205
1378.492,-0.0002286309
1378.371,-0.0002270745
1378.251,-0.000213662
1378.13,-0.0001939896
1378.01,-0.0001725278
1377.889,-0.0001516612
1377.769,-0.0001313897
1377.648,-0.0001104217
1377.528,-0.00008723317
1377.407,-0.00006182372
1377.287,-0.00003495501
1377.166,-0.000008018364
1377.046,0.0000170975
1376.925,0.00003959698
1376.805,0.0000588169
1376.684,0.00007399461
1376.563,0.00008443374
1376.443,0.00008933856
1376.323,0.00008870888
1376.202,0.00008373779
1376.081,0.00007697719
1375.961,0.00007250333
1375.84,0.0000733981
1375.72,0.00008125226
1375.599,0.00009440914
1375.479,0.0001084613
1375.358,0.0001169789
1375.238,0.0001139298
1375.117,0.00009623191
1374.997,0.0000645499
1374.876,0.00002458615
1374.756,-0.00001527452
1374.635,-0.000046087
1374.515,-0.00006099548
1374.394,-0.00005688742
1374.273,-0.00003555137
1374.153,-0.000003147722
1374.032,0.00003177671
1373.912,0.00005888318
1373.791,0.00006918939
1373.671,0.00005782275
1373.55,0.00002498378
1373.43,-0.00002402151
1373.309,-0.00008087266
1373.189,-0.0001364908
1373.068,-0.0001837888
1372.948,-0.0002194575
1372.827,-0.0002433676
1372.707,-0.0002582031
1372.586,-0.0002675412
1372.466,-0.000273899
1372.345,-0.0002783361
1372.224,-0.0002804222
1372.104,-0.0002789653
1371.983,-0.0002730049
1371.863,-0.0002631371
1371.742,-0.0002505536
1371.622,-0.0002364795
1371.501,-0.000221279
1371.381,-0.0002036603
1371.26,-0.0001815366
1371.14,-0.0001529198
1371.019,-0.0001176099
1370.899,-0.0000779574
1370.778,-0.00003883136
1370.658,-0.00000599722
1370.537,0.00001557328
1370.417,0.00002379089
1370.296,0.00001994715
1370.176,0.000007355819
1370.055,-0.000009045499
1369.934,-0.00002511488
1369.814,-0.00003850005
1369.693,-0.00004794231
1369.573,-0.00005340879
1369.452,-0.00005440268
1369.332,-0.00004999639
1369.211,-0.00003909641
1369.091,-0.00002107274
1368.97,0.000002551329
1368.85,0.00002869503
1368.729,0.00005225552
1368.609,0.00006819521
1368.488,0.00007270217
1368.368,0.00006435107
1368.247,0.00004420306
1368.126,0.0000153082
1368.006,-0.00001888599
1367.885,-0.00005420391
1367.765,-0.00008716691
1367.644,-0.0001151255
1367.524,-0.0001354308
1367.403,-0.0001467921
1367.283,-0.0001493757
1367.162,-0.0001452353
1367.042,-0.000137882
1366.921,-0.0001318866
1366.801,-0.0001305948
1366.68,-0.0001351658
1366.56,-0.0001436454
1366.439,-0.0001512637
1366.319,-0.0001528536
1366.198,-0.0001452022
1366.078,-0.0001277461
1365.957,-0.0001038297
1365.836,-0.00007861996
1365.716,-0.00005761627
1365.595,-0.00004313838
1365.475,-0.00003478935
1365.354,-0.00002869313
1365.234,-0.00002050949
1365.113,-0.000006461089
1364.993,0.00001401592
1364.872,0.00003926561
1364.752,0.00006501385
1364.631,0.00008744953
1364.511,0.0001040533
1364.39,0.0001142612
1364.27,0.0001197629
1364.149,0.0001224475
1364.028,0.0001243036
1363.908,0.0001268556
1363.787,0.0001307335
1363.667,0.0001366331
1363.546,0.0001447205
1363.426,0.0001547635
1363.305,0.0001658675
1363.185,0.0001755133
1363.064,0.0001809495
1362.944,0.0001800546
1362.823,0.0001723643
1362.703,0.0001606635
1362.582,0.0001503552
1362.462,0.0001471732
1362.341,0.0001557911
1362.221,0.0001778005
1362.1,0.0002108831
1361.979,0.0002500352
1361.859,0.0002887266
1361.738,0.0003220497
1361.618,0.0003463225
1361.497,0.0003609465
1361.377,0.000366783
1361.256,0.0003654897
1361.136,0.0003586584
1361.015,0.0003471847
1360.895,0.0003322295
1360.774,0.0003150533
1360.654,0.0002976457
1360.533,0.0002818302
1360.413,0.0002683029
1360.292,0.0002556049
1360.172,0.0002406198
1360.051,0.0002190712
1359.931,0.0001876123
1359.81,0.0001451514
1359.689,0.00009430972
1359.569,0.00004059109
1359.448,-0.000008449098
1359.328,-0.00004598761
1359.207,-0.00006682621
1359.087,-0.00006941026
1358.966,-0.00005483337
1358.846,-0.00002657269
1358.725,0.000009973461
1358.605,0.00004897487
1358.484,0.0000842349
1358.364,0.0001094224
1358.243,0.0001195641
1358.123,0.0001116429
1358.002,0.00008575936
1357.881,0.00004579366
1357.761,-0.000001126556
1357.641,-0.00004674961
1357.52,-0.00008448358
1357.399,-0.0001105211
1357.279,-0.0001255267
1357.158,-0.0001337747
